match_id,date,venue,city,temperature,humidity,wind_speed,precipitation,dew_factor,pitch_type,pitch_bounce,pitch_pace,pitch_turn,pitch_swing,pitch_run_rate,pitch_boundary_rate,pitch_wicket_rate,pitch_extra_rate,venue_id,venue_avg_runs,venue_matches,venue_high_score,venue_low_score,is_day_match,is_night_match,season,is_rain_affected,is_dew_affected,weather_impact,pitch_difficulty,venue_scoring_potential,match_conditions_score
1394753,2023-08-31,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,21.27556326221949,49.17338849288307,5.900173287111237,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.12,0.04,0.528,0.104,359,140.0,50,200,80,False,True,summer,False,False,5.76626040828835,0.89,2.288626040828835,3.1202293714811065
1394754,2023-08-31,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,16.526782948380532,47.31351941736148,3.6081200682638332,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.4576271186440675,0.0211864406779661,0.5084745762711864,0.09745762711864407,40,140.0,50,200,80,False,True,summer,False,False,4.739978279358894,0.89,2.219760539800296,2.6959434197036165
1394755,2023-08-31,"UKM-YSD Cricket Oval, Bangi",Bangi,18.315338257275435,35.372556382346836,3.948167765686793,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.9714285714285715,0.05714285714285714,0.17142857142857143,0.1,456,140.0,50,200,80,False,True,summer,False,False,4.389795197982244,0.89,2.2361223769410814,2.559142554581114
1394757,2023-09-01,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,16.228443307903326,48.68255201925702,6.625237282144079,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.8684210526315788,0.03070175438596491,0.3157894736842105,0.03508771929824561,359,140.0,50,200,80,False,True,autumn,False,False,5.382019388182,0.89,2.325044044081358,2.9738165640890717
1394758,2023-09-01,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,19.0937131278308,39.321221017546286,5.370125527856993,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.225,0.004166666666666667,0.275,0.075,40,140.0,50,200,80,False,True,autumn,False,False,4.949457469231793,0.89,2.217445746923179,2.7792721370773528
1394759,2023-09-01,"UKM-YSD Cricket Oval, Bangi",Bangi,14.517450345567905,48.15868463753185,4.076000743161665,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.391061452513966,0.0446927374301676,0.3016759776536313,0.03910614525139665,456,140.0,50,200,80,False,True,autumn,False,False,4.674879415065716,0.89,2.3065940867579684,2.68727058337788
1394760,2023-09-01,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,17.89386544397227,48.11935728849724,5.040564137259717,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.15,0.041666666666666664,0.5,0.08333333333333333,359,140.0,50,200,80,False,True,autumn,False,False,5.203467236274033,0.89,2.235346723627403,2.8844562392350936
1394761,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,13.537945438722032,47.12808992009915,5.999207413019319,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.322033898305085,0.03389830508474576,0.3559322033898305,0.08898305084745763,40,140.0,50,200,80,False,True,autumn,False,False,4.910040522481024,0.89,2.3232074420786106,2.7846576974081323
1394762,2023-09-03,"UKM-YSD Cricket Oval, Bangi",Bangi,17.630549380682957,47.92254690658643,5.848379234927909,0.0,0.0,spinning,0.8,0.7,1.4,0.5,2.2429906542056077,0.018691588785046728,0.42056074766355145,0.07009345794392523,456,140.0,50,200,80,False,True,autumn,False,False,5.3288581303832,0.89,2.1571848784588807,2.918980227845056
1394763,2023-09-03,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,20.270923515590745,46.675872636147474,2.3893042963539037,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.084615384615384,0.046153846153846156,0.3,0.09615384615384616,359,140.0,50,200,80,False,True,autumn,False,False,4.838746842637229,0.89,2.292336222725261,2.749965981599944
1394764,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,16.452176878647126,41.28973291842795,6.038608395356719,0.0,0.0,spinning,0.8,0.7,1.4,0.5,2.9174311926605503,0.009174311926605505,0.6605504587155963,0.01834862385321101,40,140.0,50,200,80,False,True,autumn,False,False,4.9174260128574545,0.89,2.1834857205518006,2.7596675492533422
1394765,2023-09-03,"UKM-YSD Cricket Oval, Bangi",Bangi,17.31187498660822,43.94767015469163,4.883879095377413,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.354330708661417,0.06299212598425197,0.5196850393700787,0.031496062992125984,456,140.0,50,200,80,False,True,autumn,False,False,4.905346825470886,0.89,2.2259677534132303,2.7633322808710004
1394766,2023-09-04,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,17.530684160641215,40.53012355222261,5.187491293358616,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.871794871794871,0.042735042735042736,0.1794871794871795,0.06837606837606838,40,140.0,50,200,80,False,True,autumn,False,False,4.817072852346976,0.89,2.368886772414185,2.7566064954216274
1394767,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Bangi,21.43939658362759,46.66442976859639,6.013923602830142,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.73015873015873,0.06349206349206349,0.25396825396825395,0.047619047619047616,456,140.0,50,200,80,False,True,autumn,False,False,5.679945867358607,0.89,2.441010459751734,3.1161804388937897
1394768,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,17.950650830611114,48.98601653104895,5.468016981056094,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.196506550218341,0.039301310043668124,0.26200873362445415,0.08733624454148471,359,140.0,50,200,80,False,True,autumn,False,False,5.337969305824778,0.89,2.2534475856043117,2.9418772394507733
1394769,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Bangi,17.950156262016336,41.23360104907497,4.901138835619121,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.05,0.041666666666666664,0.35,0.15833333333333333,456,140.0,50,200,80,False,True,autumn,False,False,4.836923445779206,0.89,2.3886923445779202,2.7685078472272666
1394770,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,16.83570068325639,45.915987057965054,4.5495149885628745,0.0,0.0,spinning,0.8,0.7,1.4,0.5,2.23728813559322,0.03389830508474576,0.4067796610169491,0.0,359,140.0,50,200,80,False,True,autumn,False,False,4.889272418936468,0.89,2.1126560554529688,2.7342401786651807
1394774,2023-09-06,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,15.904286459985112,49.7366005656639,7.194426656381954,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.7906976744186047,0.007751937984496124,0.3023255813953488,0.10077519379844961,40,140.0,50,200,80,False,True,autumn,False,False,5.516144005558098,0.89,2.33068416799767,3.028594435822773
1394775,2023-09-06,"UKM-YSD Cricket Oval, Bangi",Bangi,17.85576769146274,50.052108208094445,5.255254632760118,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.9338842975206605,0.08264462809917356,0.32231404958677684,0.028925619834710745,456,140.0,50,200,80,False,True,autumn,False,False,5.339233106103021,1.0,2.4273117403623683,3.0211555905136818
1394776,2023-09-08,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,17.18938760793499,53.9905647309187,3.8058808845685053,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.947136563876652,0.1013215859030837,0.3700440528634361,0.039647577092511016,40,140.0,50,200,80,False,True,autumn,False,False,5.179643174253136,1.0,2.5126779738129787,2.9743928644638498
1394777,2023-09-08,"UKM-YSD Cricket Oval, Bangi",Bangi,19.70131013467664,37.013909752026734,5.598669797022177,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.032786885245902,0.04918032786885246,0.29508196721311475,0.036885245901639344,456,140.0,50,200,80,False,True,autumn,False,False,4.940560460473437,0.89,2.2973347345719337,2.7916911311037618
1394778,2023-09-09,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,15.233482480136079,50.07180469360282,5.53244784056181,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.4655172413793105,0.04310344827586207,0.4655172413793104,0.034482758620689655,40,140.0,50,200,80,False,True,autumn,False,False,5.133428050806112,0.89,2.259894529218542,2.861350126166153
1394792,2023-09-01,Vanuatu Cricket Ground,Port Vila,21.57066839059279,43.727158105270014,6.327569916946886,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.057471264367816,0.08812260536398467,0.3218390804597701,0.09195402298850575,468,140.0,50,200,80,False,True,autumn,False,False,5.608938727712157,1.0,2.466640999207997,3.136903690926462
1394794,2023-09-01,Vanuatu Cricket Ground,Port Vila,16.776627522705997,47.12054975429468,5.820918806109715,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.55,0.07916666666666666,0.3,0.07083333333333333,468,140.0,50,200,80,False,True,autumn,False,False,5.197874001207277,0.89,2.3747874001207276,2.910107080507056
1394795,2023-09-01,Vanuatu Cricket Ground (Oval 2),Port Vila,15.230340087885047,43.532950267812375,5.243273950971707,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.985074626865672,0.041044776119402986,0.3805970149253732,0.16044776119402984,0,140.0,50,200,80,False,True,autumn,False,False,4.748336312373466,0.89,2.273341093923914,2.7100027437341696
1394796,2023-09-02,Vanuatu Cricket Ground,Port Vila,17.696512445548663,51.09518973752964,3.8031408818135657,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.63855421686747,0.09236947791164658,0.2891566265060241,0.060240963855421686,468,140.0,50,200,80,False,True,autumn,False,False,5.085038907794062,1.0,2.4723593124661534,2.9284874256108555
1394797,2023-09-07,Vanuatu Cricket Ground (Oval 2),Port Vila,18.982253120983756,44.185632469017044,4.148630527875343,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.629032258064516,0.05241935483870968,0.43548387096774194,0.06854838709677419,0,140.0,50,200,80,False,True,autumn,False,False,4.937233041124297,0.89,2.256626529918881,2.782218522433495
1394798,2023-09-02,Vanuatu Cricket Ground (Oval 2),Port Vila,20.613223723353904,43.02027466943127,5.177705175723156,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.605839416058394,0.06934306569343066,0.24087591240875914,0.13138686131386862,0,140.0,50,200,80,False,True,autumn,False,False,5.247877140951585,0.89,2.4853716557009977,2.952225187520834
1394799,2023-09-04,Vanuatu Cricket Ground,Port Vila,15.099449161286001,43.43946211914677,4.743670220443903,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.474452554744526,0.08759124087591241,0.48175182481751827,0.10218978102189781,468,140.0,50,200,80,False,True,autumn,False,False,4.6306520661747195,1.0,2.4105104620919247,2.734362918888273
1394800,2023-09-04,Vanuatu Cricket Ground (Oval 2),Port Vila,19.533218883029537,45.701915964510974,5.143241585644672,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.0120481927710845,0.04216867469879518,0.43373493975903615,0.08433734939759036,0,140.0,50,200,80,False,True,autumn,False,False,5.267066003657437,0.89,2.3279114196428523,2.928408685391545
1394801,2023-09-04,Vanuatu Cricket Ground,Port Vila,16.13338059654965,39.55706276001771,5.327011220677911,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.103448275862069,0.08045977011494253,0.27586206896551724,0.09195402298850575,468,140.0,50,200,80,False,True,autumn,False,False,4.656593441791433,1.0,2.3760041717653504,2.7378382110696435
1394802,2023-09-04,Vanuatu Cricket Ground (Oval 2),Port Vila,15.762900768891594,41.88213504359676,6.722193844978975,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.136986301369863,0.045662100456621,0.2465753424657534,0.0958904109589041,0,140.0,50,200,80,False,True,autumn,False,False,5.014835598064793,0.89,2.3151821899434655,2.82497067721461
1394805,2023-09-05,Vanuatu Cricket Ground (Oval 2),Port Vila,17.812862223665924,44.055065402573575,7.0447088898728065,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.9622641509433962,0.07547169811320754,0.37735849056603776,0.05660377358490566,0,140.0,50,200,80,False,True,autumn,False,False,5.392981270469833,0.89,2.335524542141323,2.9802974166161977
1394806,2023-09-07,Vanuatu Cricket Ground,Port Vila,14.408979326678423,42.70537129486093,4.342189913265844,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.795348837209302,0.06046511627906977,0.22325581395348837,0.06511627906976744,468,140.0,50,200,80,False,True,autumn,False,False,4.444604480064058,0.89,2.2239953317273358,2.5786408583710902
1394807,2023-09-07,Vanuatu Cricket Ground (Oval 2),Port Vila,19.711810603924462,47.52491434239168,5.1297683625376145,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.216216216216216,0.07432432432432433,0.44594594594594594,0.07432432432432433,0,140.0,50,200,80,False,True,autumn,False,False,5.373380450019553,0.89,2.358959666623577,2.9771441133325367
1394809,2023-09-08,Vanuatu Cricket Ground,Port Vila,16.417368251085747,48.491575637534524,5.208248588971882,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.507177033492822,0.08133971291866028,0.3157894736842105,0.07655502392344497,468,140.0,50,200,80,False,True,autumn,False,False,5.107965324779678,1.0,2.36151423582725,2.915488977077321
1394810,2023-09-08,Vanuatu Cricket Ground (Oval 2),Port Vila,22.280516645048095,49.85174044892797,4.819290391972965,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.783783783783784,0.07657657657657657,0.21621621621621623,0.16216216216216217,0,140.0,50,200,80,False,True,autumn,False,False,5.684496765345801,0.89,2.4468280549129586,3.1191643171209122
1394811,2023-09-08,Vanuatu Cricket Ground,Port Vila,15.878619886465888,54.447493817878836,5.265199997891019,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.324675324675325,0.09956709956709957,0.36363636363636365,0.06493506493506493,468,140.0,50,200,80,False,True,autumn,False,False,5.363276679118734,1.0,2.4687952003794056,3.0390697117233745
1394917,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,17.735773873640795,59.41891867491104,2.894499788132308,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.027027027027027,0.09266409266409266,0.2548262548262548,0.08108108108108109,54,140.0,50,200,80,False,True,autumn,False,False,5.323423278736094,1.0,2.435045030576312,3.0163783176097
1394918,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,17.050543178942217,46.25544950730078,4.8011275921528584,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.397769516728625,0.07063197026022305,0.33457249070631967,0.17843866171003717,56,140.0,50,200,80,False,True,autumn,False,False,4.978052311689832,0.89,2.4375821828418456,2.834737361244302
1394919,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,14.087142129771083,45.36268908153829,5.79016690307911,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.327354260089686,0.07174887892376682,0.3766816143497758,0.26905829596412556,54,140.0,50,200,80,False,True,autumn,False,False,4.834882047669845,0.89,2.4162236307759533,2.773197545223129
1394920,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,15.970266558614725,47.43875736336975,7.004659795459365,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.699248120300752,0.06015037593984962,0.5864661654135338,0.13533834586466165,56,140.0,50,200,80,False,True,autumn,False,False,5.369896483121834,0.89,2.3069144603422584,2.965341485317185
1394921,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,19.6239073856472,45.6450176084543,4.910170362254758,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.8461538461538463,0.046153846153846156,0.3384615384615385,0.05128205128205128,54,140.0,50,200,80,False,True,autumn,False,False,5.226675691438387,0.89,2.3072829537592234,2.9081268673271996
1394922,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,14.731527025356552,48.64378621405226,6.769612901481937,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.811594202898551,0.13043478260869565,0.4057971014492754,0.1642512077294686,56,140.0,50,200,80,False,True,autumn,False,False,5.259264593534656,1.0,2.6070858796433205,3.0251230133425264
1394923,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,15.936512425351367,50.37128566916286,5.378282134752532,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.9642857142857144,0.041666666666666664,0.35714285714285715,0.18452380952380953,54,140.0,50,200,80,False,True,autumn,False,False,5.1878719529437864,0.89,2.31521576672295,2.8941919345221043
1394924,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,15.924179293280764,52.65184794718807,4.370062218907284,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.7,0.06666666666666667,0.35,0.19583333333333333,56,140.0,50,200,80,False,True,autumn,False,False,5.099022770468936,0.89,2.3799022770468934,2.8715895635969533
1394925,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,16.987516445910035,42.243305815206654,4.214096123006222,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.4772727272727275,0.05303030303030303,0.36363636363636365,0.18181818181818182,54,140.0,50,200,80,False,True,autumn,False,False,4.653736159952581,0.89,2.3131008887225306,2.6801146417255386
1394926,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,14.272254089455746,45.35326886256161,5.643667415960463,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.795180722891566,0.0963855421686747,0.3855421686746988,0.17269076305220885,56,140.0,50,200,80,False,True,autumn,False,False,4.823622335265748,1.0,2.361880305815731,2.8018249952694454
1394927,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,16.00195724092995,42.5510767385793,4.644127577226273,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.420074349442379,0.07063197026022305,0.2899628252788104,0.137546468401487,54,140.0,50,200,80,False,True,autumn,False,False,4.656575076467215,0.89,2.407664942590959,2.700163019105078
1394928,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,15.461761125631018,46.226075869693254,5.626006611532278,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.933333333333334,0.14222222222222222,0.29333333333333333,0.1288888888888889,56,140.0,50,200,80,False,True,autumn,False,False,4.98268122835422,1.0,2.5916014561687555,2.9113927825754393
1394929,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,16.78149504034918,51.24311808418915,6.503815106133609,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.364963503649635,0.06934306569343066,0.26277372262773724,0.14963503649635038,54,140.0,50,200,80,False,True,autumn,False,False,5.541068429471098,0.89,2.490603193312073,3.0705480104508536
1394930,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,17.6171740909481,55.57419619962283,5.374338124828511,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.038961038961039,0.09090909090909091,0.38961038961038963,0.12121212121212122,54,140.0,50,200,80,False,True,autumn,False,False,5.615294844041655,1.0,2.465425588300269,3.139203055276716
1394931,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,16.987963393079244,45.64835319036013,4.005168565342407,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.3076923076923075,0.08205128205128205,0.27692307692307694,0.08717948717948718,54,140.0,50,200,80,False,True,autumn,False,False,4.782247711894413,1.0,2.308994001958672,2.7746978851494997
1394932,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,21.664445046143282,47.36238061036358,5.476710844196052,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.375,0.09722222222222222,0.4583333333333333,0.0625,54,140.0,50,200,80,False,True,autumn,False,False,5.629905703971718,1.0,2.4004905703971717,3.1320603956681214
1395007,2023-09-04,"Woodley Cricket Field, Los Angeles",Los Angeles,18.160959339627,50.431145336394124,4.784130661771639,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.605809128630706,0.024896265560165973,0.27385892116182575,0.07468879668049792,492,140.0,50,200,80,False,True,autumn,False,False,5.294479333136734,0.89,2.390028846176744,2.9517975024900425
1395008,2023-09-04,"Woodley Cricket Field, Los Angeles",Los Angeles,16.011316722361475,39.608605314994705,4.118626515583432,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.7304347826086954,0.030434782608695653,0.3652173913043478,0.0782608695652174,492,140.0,50,200,80,False,True,autumn,False,False,4.4052872411025685,0.89,2.213572202371126,2.5608293369152526
1395009,2023-09-05,"Woodley Cricket Field, Los Angeles",Los Angeles,19.2602517686114,40.98201247419182,4.6290319488930605,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.236734693877551,0.04081632653061224,0.39183673469387753,0.05714285714285714,492,140.0,50,200,80,False,True,autumn,False,False,4.9009321903493435,0.89,2.3137666884226893,2.7791262138242754
1395010,2023-09-05,"Woodley Cricket Field, Los Angeles",Los Angeles,16.855841945886134,49.86680740520394,6.039900269278871,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.611353711790393,0.06986899563318777,0.41921397379912667,0.07860262008733625,492,140.0,50,200,80,False,True,autumn,False,False,5.386904618704585,0.89,2.3998258330494977,2.9907270140917337
1395011,2023-09-07,"Woodley Cricket Field, Los Angeles",Los Angeles,17.832817392928963,48.25746789235227,4.181487668427079,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.604651162790698,0.08914728682170543,0.27906976744186046,0.06976744186046512,492,140.0,50,200,80,False,True,autumn,False,False,5.032452667595926,1.0,2.463710383038662,2.905723143646103
1395012,2023-09-07,"Woodley Cricket Field, Los Angeles",Los Angeles,17.42031710993458,42.598184408440645,6.150709483184093,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.7183098591549295,0.023474178403755867,0.39436619718309857,0.09389671361502347,492,140.0,50,200,80,False,True,autumn,False,False,5.102082828052309,0.89,2.2820392687207236,2.853240984965068
1395013,2023-09-08,"Woodley Cricket Field, Los Angeles",Los Angeles,19.031866006951347,32.64773684392838,5.124388709403316,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.995475113122172,0.08597285067873303,0.5158371040723981,0.04524886877828054,492,140.0,50,200,80,False,True,autumn,False,False,4.560451184772218,1.0,2.355592629789439,2.6952989998667753
1395014,2023-09-08,"Woodley Cricket Field, Los Angeles",Los Angeles,20.527932461128845,51.5170360750912,3.1586972122277484,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.589641434262948,0.05976095617529881,0.40637450199203184,0.0796812749003984,492,140.0,50,200,80,False,True,autumn,False,False,5.260384492312994,0.89,2.385002592657594,2.9371543154567163
1395015,2023-09-10,"Woodley Cricket Field, Los Angeles",Los Angeles,17.530723580352838,42.09068708114306,4.638611515850873,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.554216867469879,0.060240963855421686,0.4819277108433735,0.0642570281124498,492,140.0,50,200,80,False,True,autumn,False,False,4.785329015262612,0.89,2.333954588273249,2.736922523759694
1395016,2023-09-10,"Woodley Cricket Field, Los Angeles",Los Angeles,15.824669723598445,42.27967869455949,4.7049578020952,0.0,0.0,spinning,0.8,0.7,1.4,0.5,2.982456140350877,0.04678362573099415,0.3508771929824561,0.05263157894736842,492,140.0,50,200,80,False,True,autumn,False,False,4.63744246750686,0.89,2.1619898607857735,2.6433749591598987
1395017,2023-09-11,"Woodley Cricket Field, Los Angeles",Los Angeles,15.748090687028022,49.21034297028191,4.9801789933153815,0.0,0.0,spinning,0.8,0.7,1.4,0.5,3.3482142857142856,0.04017857142857143,0.24107142857142855,0.0625,492,140.0,50,200,80,False,True,autumn,False,False,5.031362015879974,0.89,2.2379576301594257,2.816136332383875
1395018,2023-09-11,"Woodley Cricket Field, Los Angeles",Los Angeles,16.231797153473018,42.46981892176831,4.710893867653214,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.445783132530121,0.06827309236947791,0.2891566265060241,0.060240963855421686,492,140.0,50,200,80,False,True,autumn,False,False,4.68884943496636,0.89,2.413463256749648,2.7142324253364736
1395026,2023-09-06,"Desert Springs Cricket Ground, Almeria",Almeria,16.72566490064128,42.641989998835776,4.938987688291943,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.301587301587301,0.10052910052910052,0.3492063492063492,0.1111111111111111,109,140.0,50,200,80,False,True,autumn,False,False,4.792463527664306,1.0,2.4094050829251605,2.798866427650754
1395028,2023-09-07,"Desert Springs Cricket Ground, Almeria",Almeria,15.182325043751568,40.21695374987022,3.0644720845427327,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.637096774193548,0.0846774193548387,0.41129032258064513,0.06854838709677419,109,140.0,50,200,80,False,True,autumn,False,False,4.141974608777215,1.0,2.3779071382970765,2.5323712711703013
1395029,2023-09-07,"Desert Springs Cricket Ground, Almeria",Almeria,17.38528269660925,46.075603494136104,3.9041359079537967,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.988235294117647,0.06274509803921569,0.35294117647058826,0.1411764705882353,109,140.0,50,200,80,False,True,autumn,False,False,4.82313562595849,0.89,2.381137092007614,2.761481668784919
1395030,2023-09-08,"Desert Springs Cricket Ground, Almeria",Almeria,14.081657280628855,43.7755998657536,3.01417688423793,0.0,0.0,spinning,0.8,0.7,1.4,0.5,4.705263157894737,0.05263157894736842,0.28421052631578947,0.05789473684210526,109,140.0,50,200,80,False,True,autumn,False,False,4.199781098198152,0.89,2.2905044256092886,2.4940133244011182
1395031,2023-09-08,"Desert Springs Cricket Ground, Almeria",Almeria,15.402283035049685,36.28107554212585,6.829559245485887,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.142857142857143,0.12857142857142856,0.2857142857142857,0.08571428571428572,109,140.0,50,200,80,False,True,autumn,False,False,4.720193929708438,1.0,2.486305107256558,2.785338593334687
1395032,2023-09-10,"Desert Springs Cricket Ground, Almeria",Almeria,14.614685055771485,38.95554991289095,5.837213915505784,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.6328125,0.1328125,0.375,0.0859375,109,140.0,50,200,80,False,True,autumn,False,False,4.576688784322853,1.0,2.5209501284322853,2.7348655394155985
1395033,2023-09-10,"Desert Springs Cricket Ground, Almeria",Almeria,16.986727723385155,43.497612633713274,4.760110275889406,0.0,0.0,balanced,1.0,1.0,1.0,1.0,5.254437869822485,0.08284023668639054,0.3905325443786982,0.08875739644970414,109,140.0,50,200,80,False,True,autumn,False,False,4.82557545920206,1.0,2.4080013329024545,2.811830450261315
1395035,2023-09-11,"Desert Springs Cricket Ground, Almeria",Almeria,13.917410835071225,45.98362933094087,7.155663177176439,0.0,0.0,spinning,0.8,0.7,1.4,0.5,5.0,0.07657657657657657,0.4594594594594595,0.05855855855855856,109,140.0,50,200,80,False,True,autumn,False,False,5.1220551854894545,0.89,2.4122055185489453,2.887263177905571
1395036,2023-09-12,"Desert Springs Cricket Ground, Almeria",Almeria,15.610108536160864,46.9847234226652,5.022595149642353,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.9,0.12727272727272726,0.38181818181818183,0.08181818181818182,109,140.0,50,200,80,False,True,autumn,False,False,4.914766054677817,1.0,2.5814766054677816,2.882201742964683
1395037,2023-09-12,"Desert Springs Cricket Ground, Almeria",Almeria,16.6856944689209,45.83888577455588,3.9305251766991347,0.0,0.0,balanced,1.0,1.0,1.0,1.0,4.855670103092783,0.08247422680412371,0.34020618556701027,0.07216494845360824,109,140.0,50,200,80,False,True,autumn,False,False,4.746618770959711,1.0,2.3602288874052495,2.7706932858649345
1397437,2023-09-22,"West End Park International Cricket Stadium, Doha",Doha,18.028434866086066,40.9785978656695,7.100426436411567,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.099601593625498,0.10358565737051793,0.28685258964143423,0.06772908366533864,484,140.0,50,200,80,False,True,autumn,False,False,5.271858667174396,1.0,2.6371460260799893,3.0361726720857565
1397438,2023-09-22,"West End Park International Cricket Stadium, Doha",Doha,15.919247028686783,46.49180484322054,2.6151032672602326,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.629032258064516,0.0967741935483871,0.36290322580645157,0.04838709677419355,484,140.0,50,200,80,False,True,autumn,False,False,4.439535598481752,1.0,2.5068567856546267,2.6771855965236266
