match_id,team,innings_number,total_runs,total_wickets,balls_bowled,overs_bowled,run_rate,extras,boundaries_4s,boundaries_6s,boundaries_total,venue,city,date,opposition,match_outcome,player_of_match,teams,team_players,team_batting_avg,team_strike_rate,team_bowling_avg,team_economy,team_size,venue_avg_runs,venue_runs_std,venue_matches
1050217,Pakistan,2,116,0,90,15.0,7.733333333333333,5,13,4,17,Dubai International Cricket Stadium,Unknown,2016-09-23,West Indies,Pakistan,['Imad Wasim'],"['Pakistan', 'West Indies']","['Sharjeel Khan', 'Khalid Latif', 'Babar Azam', 'Shoaib Malik', 'Umar Akmal', 'Sarfraz Ahmed', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Wahab Riaz', 'Sohail Tanvir', 'Hasan Ali']",18.601999999999997,132.62333333333333,32.727999999999994,5.4879999999999995,11,133.75,22.07,4
1050219,Pakistan,1,160,0,125,20.833333333333332,7.680000000000001,15,13,2,15,Dubai International Cricket Stadium,Unknown,2016-09-24,West Indies,Pakistan,['Sarfraz Ahmed'],"['Pakistan', 'West Indies']","['Sharjeel Khan', 'Khalid Latif', 'Babar Azam', 'Shoaib Malik', 'Sarfraz Ahmed', 'Umar Akmal', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Wahab Riaz', 'Sohail Tanvir', 'Hasan Ali']",18.601999999999997,132.62333333333333,32.727999999999994,5.4879999999999995,11,133.75,22.07,4
1050219,West Indies,2,144,0,129,21.5,6.6976744186046515,13,13,3,16,Dubai International Cricket Stadium,Unknown,2016-09-24,Pakistan,Pakistan,['Sarfraz Ahmed'],"['Pakistan', 'West Indies']","['J Charles', 'E Lewis', 'ADS Fletcher', 'MN Samuels', 'DJ Bravo', 'KA Pollard', 'CR Brathwaite', 'N Pooran', 'SP Narine', 'JE Taylor', 'S Badree']",24.805,126.91749999999999,69.42999999999999,7.356,11,133.75,22.07,4
1050221,West Indies,1,103,0,121,20.166666666666668,5.107438016528925,4,6,1,7,Sheikh Zayed Stadium,Abu Dhabi,2016-09-27,Pakistan,Pakistan,['Imad Wasim'],"['Pakistan', 'West Indies']","['J Charles', 'ADS Fletcher', 'CAK Walton', 'MN Samuels', 'DJ Bravo', 'N Pooran', 'KA Pollard', 'CR Brathwaite', 'SP Narine', 'JE Taylor', 'KOK Williams']",24.701999999999998,126.60999999999999,64.2075,6.953333333333333,11,105.5,3.54,2
1050221,Pakistan,2,108,0,93,15.5,6.967741935483871,6,10,1,11,Sheikh Zayed Stadium,Abu Dhabi,2016-09-27,West Indies,Pakistan,['Imad Wasim'],"['Pakistan', 'West Indies']","['Sharjeel Khan', 'Khalid Latif', 'Babar Azam', 'Shoaib Malik', 'Umar Akmal', 'Sarfraz Ahmed', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Sohail Tanvir', 'Mohammad Amir', 'Rumman Raees']",17.58,129.98600000000002,28.3325,5.5325,11,105.5,3.54,2
1050615,New Zealand,1,118,0,128,21.333333333333332,5.53125,9,11,0,11,Saxton Oval,Nelson,2016-11-21,Pakistan,New Zealand,[],"['New Zealand', 'Pakistan']","['SW Bates', 'RH Priest', 'SFM Devine', 'AE Satterthwaite', 'KJ Martin', 'TMM Newton', 'EC Perry', 'KT Perkins', 'LMM Tahuhu', 'AC Kerr', 'MJG Nielsen']",,,,,11,111.0,9.9,2
1050615,Pakistan,2,104,0,128,21.333333333333332,4.875,12,10,0,10,Saxton Oval,Nelson,2016-11-21,New Zealand,New Zealand,[],"['New Zealand', 'Pakistan']","['Ayesha Zafar', 'Javeria Khan', 'Bismah Maroof', 'Nain Abidi', 'Iram Javed', 'Nida Dar', 'Asmavia Iqbal', 'Sidra Nawaz', 'Sana Mir', 'Aliya Riaz', 'Sadia Yousuf']",18.686666666666664,121.10666666666667,30.28,7.5,11,111.0,9.9,2
1058152,Saudi Arabia,1,123,0,122,20.333333333333332,6.049180327868853,4,6,4,10,Gymkhana Club Ground,Nairobi,2016-09-27,Kenya,Saudi Arabia,[],"['Kenya', 'Saudi Arabia']","['Abdul Waheed', 'Inayat Saeed', 'Muhammad Abbasi', 'Muzaffar Mujeed', 'Shanawaz Khan', 'Afzal Saleem', 'Gulam Mustafa', 'Ibrarul Haq', 'Imran Azam', 'Roheel Shamus', 'Waqas Akram']",33.065,120.225,,,11,131.0,27.55,6
1058152,Kenya,2,84,0,104,17.333333333333332,4.846153846153847,4,6,1,7,Gymkhana Club Ground,Nairobi,2016-09-27,Saudi Arabia,Saudi Arabia,[],"['Kenya', 'Saudi Arabia']","['IA Karim', 'DM Gondaria', 'RN Patel', 'RR Patel', 'CO Obuya', 'K Kaul', 'Gurdeep Singh', 'NM Odhiambo', 'SO Ngoche', 'NN Odhiambo', 'E Ochieng']",8.4125,79.69500000000001,25.92,5.87,11,131.0,27.55,6
1058153,Uganda,1,105,0,121,20.166666666666668,5.206611570247934,1,9,1,10,Jaffery Sports Club Ground,Nairobi,2016-09-27,Qatar,Qatar,[],"['Qatar', 'Uganda']","['Z Arinaitwe', 'AS Kyobe', 'HB Kayondo', 'Abdalah Lubega', 'L Sematimba', 'J Sebanja', 'F Nsubuga', 'D Muhumuza', 'B Masaba', 'Mohammed Irfan', 'H Ssenyondo']",25.0,120.0,30.0,7.0,11,131.75,32.67,4
1058153,Qatar,2,108,0,86,14.333333333333334,7.534883720930233,3,10,6,16,Jaffery Sports Club Ground,Nairobi,2016-09-27,Uganda,Qatar,[],"['Qatar', 'Uganda']","['Faisal Javed', 'Kamran Khan', 'Mohammad Rizlan', 'Tamoor Sajjad', 'Nouman Sarwar', 'Imran Ashraf', 'Mohammed Nadeem', 'Mujeeb-ur-Rehman', 'Mohammed Awais', 'Iqbal Hussain', 'Dharmang Patel']",5.25,68.75,46.53,4.28,11,131.75,32.67,4
1058155,Uganda,1,129,0,125,20.833333333333332,6.192,12,8,5,13,Gymkhana Club Ground,Nairobi,2016-09-28,Kenya,Kenya,[],"['Kenya', 'Uganda']","['HB Kayondo', 'AS Kyobe', 'Z Arinaitwe', 'A Otwani', 'J Sebanja', 'B Masaba', 'D Muhumuza', 'F Nsubuga', 'H Ssenyondo', 'Mohammed Irfan', 'E Isaneez']",25.0,120.0,30.0,7.0,11,131.0,27.55,6
1058155,Kenya,2,133,0,95,15.833333333333334,8.4,3,16,3,19,Gymkhana Club Ground,Nairobi,2016-09-28,Uganda,Kenya,[],"['Kenya', 'Uganda']","['IA Karim', 'AA Obanda', 'DM Gondaria', 'RR Patel', 'CO Obuya', 'RN Patel', 'Gurdeep Singh', 'SO Ngoche', 'NN Odhiambo', 'E Otieno', 'E Ochieng']",8.4125,79.69500000000001,25.92,5.87,11,131.0,27.55,6
1058157,Saudi Arabia,1,175,0,121,20.166666666666668,8.677685950413222,1,11,12,23,Jaffery Sports Club Ground,Nairobi,2016-09-28,Qatar,Saudi Arabia,[],"['Qatar', 'Saudi Arabia']","['Abdul Waheed', 'Hammad Saeed', 'Muhammad Abbasi', 'Afzal Saleem', 'Muzaffar Mujeed', 'Shoaib Ali', 'Ibrarul Haq', 'Mohsin Shabbir', 'Roheel Shamus', 'Imran Azam', 'Waqas Akram']",29.606666666666666,128.75333333333336,50.31,5.31,11,131.75,32.67,4
1058157,Qatar,2,139,0,122,20.333333333333332,6.836065573770492,3,13,3,16,Jaffery Sports Club Ground,Nairobi,2016-09-28,Saudi Arabia,Saudi Arabia,[],"['Qatar', 'Saudi Arabia']","['Faisal Javed', 'Kamran Khan', 'Mohammad Rizlan', 'Tamoor Sajjad', 'Nouman Sarwar', 'Imran Ashraf', 'Mohammed Awais', 'Mujeeb-ur-Rehman', 'Dharmang Patel', 'Iqbal Hussain', 'Mohammed Nadeem']",5.25,68.75,46.53,4.28,11,131.75,32.67,4
1059539,Kenya,1,158,0,122,20.333333333333332,7.770491803278689,6,11,7,18,Gymkhana Club Ground,Nairobi,2016-09-29,Qatar,Qatar,[],"['Kenya', 'Qatar']","['IA Karim', 'AA Obanda', 'DM Gondaria', 'RR Patel', 'CO Obuya', 'RN Patel', 'Gurdeep Singh', 'SO Ngoche', 'E Otieno', 'E Ochieng', 'NM Odhiambo']",8.4125,79.69500000000001,25.92,5.87,11,131.0,27.55,6
1059539,Qatar,2,159,0,121,20.166666666666668,7.884297520661157,6,14,6,20,Gymkhana Club Ground,Nairobi,2016-09-29,Kenya,Qatar,[],"['Kenya', 'Qatar']","['Faisal Javed', 'Kamran Khan', 'Inam-ul-Haq', 'Mohammad Rizlan', 'Tamoor Sajjad', 'Imran Ashraf', 'Mujeeb-ur-Rehman', 'Nouman Sarwar', 'Mohammed Awais', 'Iqbal Hussain', 'Mohammed Nadeem']",7.0,87.5,46.53,4.28,11,131.0,27.55,6
1063553,China,1,80,0,127,21.166666666666668,3.779527559055118,8,4,2,6,Sano International Cricket Ground,Unknown,2016-11-03,Japan,Japan,['Zhang Yu Fei'],"['Japan', 'China']","['Lu Cangcang', 'Song Yangyang', 'Zhang Yu Fei', 'Wang Yu', 'Tian Suqing', 'Han Junhui', 'Pu Xianliang', 'Song Yulin', 'Feng Yu', 'Wang Zihao', 'Xu Hao']",25.0,120.0,30.0,7.0,11,80.5,0.71,2
1063553,Japan,2,81,0,96,16.0,5.0625,27,5,1,6,Sano International Cricket Ground,Unknown,2016-11-03,China,Japan,['Zhang Yu Fei'],"['Japan', 'China']","['M Taniyama', 'R Tsutsui', 'M Kobayashi', 'J Yamashita', 'T Ota', 'M Thurgate', 'W Miyauchi', 'K Wakita', 'MM Siddique', 'T Hagihara', 'R Matsumura']",25.0,120.0,30.0,7.0,11,80.5,0.71,2
1065348,India,1,121,0,128,21.333333333333332,5.671875,9,7,3,10,Asian Institute of Technology Ground,Bangkok,2016-12-04,Pakistan,India,['M Raj'],"['India', 'Pakistan']","['M Raj', 'S Mandhana', 'S Meghana', 'V Krishnamurthy', 'H Kaur', 'J Goswami', 'AA Patil', 'S Pandey', 'Preeti Bose', 'S Verma', 'E Bisht']",5.0,71.42,20.73,4.61,11,112.5,12.02,2
1065348,Pakistan,2,104,0,123,20.5,5.073170731707317,5,8,0,8,Asian Institute of Technology Ground,Bangkok,2016-12-04,India,India,['M Raj'],"['India', 'Pakistan']","['Ayesha Zafar', 'Javeria Khan', 'Asmavia Iqbal', 'Bismah Maroof', 'Nain Abidi', 'Iram Javed', 'Nida Dar', 'Sana Mir', 'Anam Amin', 'Sidra Nawaz', 'Sadia Yousuf']",18.686666666666664,115.83,34.660000000000004,6.965,11,112.5,12.02,2
1068298,Yorkshire,1,227,0,125,20.833333333333332,10.896,9,16,11,27,Headingley,Leeds,2017-07-07,Nottinghamshire,Yorkshire,['A Lyth'],"['Yorkshire', 'Nottinghamshire']","['A Lyth', 'T Kohler-Cadmore', 'DJ Willey', 'SE Marsh', 'JA Leaning', 'PSP Handscomb', 'TT Bresnan', 'AU Rashid', 'MJ Waite', 'Azeem Rafiq', 'SA Patterson']",22.9175,121.315,56.295,5.175,11,203.0,33.94,2
1068298,Nottinghamshire,2,179,0,124,20.666666666666668,8.661290322580644,6,15,9,24,Headingley,Leeds,2017-07-07,Yorkshire,Yorkshire,['A Lyth'],"['Yorkshire', 'Nottinghamshire']","['MJ Lumb', 'AD Hales', 'MH Wessels', 'SR Patel', 'DT Christian', 'SJ Mullaney', 'TJ Moores', 'L Wood', 'IS Sodhi', 'LJ Fletcher', 'HF Gurney']",14.106666666666667,98.37333333333333,34.39,5.375,11,203.0,33.94,2
1068299,Surrey,1,188,0,129,21.5,8.744186046511627,17,15,8,23,County Ground,Chelmsford,2017-07-07,Essex,Surrey,['TK Curran'],"['Surrey', 'Essex']","['JJ Roy', 'AJ Finch', 'MD Stoneman', 'RJ Burns', 'DP Sibley', 'OJ Pope', 'SM Curran', 'TK Curran', 'SG Borthwick', 'JW Dernbach', 'R Rampaul']",20.6825,135.32,50.449999999999996,5.756666666666668,11,183.0,21.05,12
1068299,Essex,2,186,0,124,20.666666666666668,9.0,20,10,8,18,County Ground,Chelmsford,2017-07-07,Surrey,Surrey,['TK Curran'],"['Surrey', 'Essex']","['DW Lawrence', 'V Chopra', 'T Westley', 'RS Bopara', 'RN ten Doeschate', 'Ashar Zaidi', 'JS Foster', 'PI Walter', 'SR Harmer', 'Mohammad Amir', 'JA Porter']",,,,,11,183.0,21.05,12
1068300,Lancashire,1,192,0,126,21.0,9.142857142857142,10,16,7,23,Riverside Ground,Chester-le-Street,2017-07-07,Durham,Lancashire,['JC Buttler'],"['Lancashire', 'Durham']","['KR Brown', 'LS Livingstone', 'AM Lilley', 'JC Buttler', 'DJ Vilas', 'SJ Croft', 'J Clark', 'R McLaren', 'S Mahmood', 'TE Bailey', 'SD Parry']",21.426666666666666,123.56666666666666,22.04,5.1899999999999995,11,164.33,17.87,6
1068300,Durham,2,140,0,124,20.666666666666668,6.774193548387096,6,9,2,11,Riverside Ground,Chester-le-Street,2017-07-07,Lancashire,Lancashire,['JC Buttler'],"['Lancashire', 'Durham']","['AJ Hickey', 'G Clark', 'MJ Richardson', 'JTA Burnham', 'PD Collingwood', 'P Coughlin', 'RD Pringle', 'SW Poynter', 'U Arshad', 'WJ Weighell', 'C Rushworth']",,,,,11,164.33,17.87,6
1068301,Hampshire,1,167,0,122,20.333333333333332,8.213114754098362,12,16,5,21,Sophia Gardens,Cardiff,2017-07-07,Glamorgan,Hampshire,['LD McManus'],"['Hampshire', 'Glamorgan']","['RR Rossouw', 'JM Vince', 'MA Carberry', 'GJ Bailey', 'SM Ervine', 'LD McManus', 'GK Berg', 'Shahid Afridi', 'KJ Abbott', 'MS Crane', 'RJW Topley']",18.61,116.61,33.49,5.505999999999999,11,165.2,13.27,5
1068301,Glamorgan,2,145,0,122,20.333333333333332,7.131147540983607,4,9,4,13,Sophia Gardens,Cardiff,2017-07-07,Hampshire,Hampshire,['LD McManus'],"['Hampshire', 'Glamorgan']","['DL Lloyd', 'AHT Donald', 'CA Ingram', 'JA Rudolph', 'KS Carlson', 'CB Cooke', 'GG Wagg', 'AG Salter', 'M de Lange', 'T van der Gugten', 'MG Hogan']",25.0,120.0,30.0,7.0,11,165.2,13.27,5
1068302,Gloucestershire,1,182,0,123,20.5,8.878048780487806,9,18,4,22,College Ground,Cheltenham,2017-07-07,Middlesex,Unknown,['RF Higgins'],"['Gloucestershire', 'Middlesex']","['M Klinger', 'P Mustard', 'IA Cockbain', 'CT Bancroft', 'BAC Howell', 'JMR Taylor', 'K Noema-Barnett', 'TMJ Smith', 'DA Payne', 'MD Taylor', 'CJ Liddle']",26.15,122.37,,5.0,11,165.6,15.06,5
1068302,Middlesex,2,182,0,121,20.166666666666668,9.024793388429751,2,17,10,27,College Ground,Cheltenham,2017-07-07,Gloucestershire,Unknown,['RF Higgins'],"['Gloucestershire', 'Middlesex']","['PR Stirling', 'DJ Malan', 'BB McCullum', 'EJG Morgan', 'GFB Scott', 'JA Simpson', 'RF Higgins', 'TS Roland-Jones', 'TG Southee', 'NA Sowter', 'TG Helm']",26.735000000000003,136.5575,31.873333333333335,5.666666666666667,11,165.6,15.06,5
1068303,Worcestershire,1,152,0,123,20.5,7.414634146341464,9,15,2,17,"County Ground, New Road",Worcester,2017-07-07,Warwickshire,Warwickshire,['IR Bell'],"['Worcestershire', 'Warwickshire']","['DKH Mitchell', 'JM Clarke', 'J Leach', ""BL D'Oliveira"", 'MJ Santner', 'OB Cox', 'RA Whiteley', 'JW Hastings', 'EG Barnard', 'GH Rhodes', 'JD Shantry']",22.42,132.64,31.119999999999997,5.275,11,162.83,19.22,6
1068303,Warwickshire,2,153,0,117,19.5,7.846153846153846,8,16,2,18,"County Ground, New Road",Worcester,2017-07-07,Worcestershire,Warwickshire,['IR Bell'],"['Worcestershire', 'Warwickshire']","['SR Hain', 'IR Bell', 'WTS Porterfield', 'GD Elliott', 'TR Ambrose', 'R Clarke', 'C de Grandhomme', 'OJ Hannon-Dalby', 'OP Stone', 'JS Patel', 'AD Thomason']",9.64,94.175,41.0,4.76,11,162.83,19.22,6
1068304,Northamptonshire,1,179,0,124,20.666666666666668,8.661290322580644,9,21,3,24,County Ground,Northampton,2017-07-07,Derbyshire,Derbyshire,['LM Reece'],"['Northamptonshire', 'Derbyshire']","['BM Duckett', 'AM Rossington', 'JJ Cobb', 'AG Wakely', 'RI Keogh', 'SP Crook', 'RK Kleinveldt', 'GG White', 'BW Sanderson', 'T Shamsi', 'RJ Gleeson']",21.29,97.83,35.98,5.53,11,183.0,21.05,12
1068304,Derbyshire,2,180,0,116,19.333333333333332,9.310344827586208,7,23,3,26,County Ground,Northampton,2017-07-07,Northamptonshire,Derbyshire,['LM Reece'],"['Northamptonshire', 'Derbyshire']","['BT Slater', 'BA Godleman', 'LM Reece', 'WL Madsen', 'GC Wilson', 'AL Hughes', 'D Smit', 'MJ Henry', 'GC Viljoen', 'Imran Tahir', 'MJJ Critchley']",10.0,200.0,25.47,5.2,11,183.0,21.05,12
1068305,Derbyshire,1,165,0,122,20.333333333333332,8.114754098360656,5,17,6,23,Queen's Park,Chesterfield,2017-07-08,Yorkshire,Derbyshire,['WL Madsen'],"['Derbyshire', 'Yorkshire']","['BT Slater', 'BA Godleman', 'LM Reece', 'WL Madsen', 'GC Wilson', 'MJ Henry', 'AL Hughes', 'D Smit', 'MJJ Critchley', 'GC Viljoen', 'Imran Tahir']",10.0,200.0,25.47,5.2,11,163.5,2.12,2
1068305,Yorkshire,2,162,0,124,20.666666666666668,7.838709677419354,6,15,5,20,Queen's Park,Chesterfield,2017-07-08,Derbyshire,Derbyshire,['WL Madsen'],"['Derbyshire', 'Yorkshire']","['T Kohler-Cadmore', 'A Lyth', 'DJ Willey', 'SE Marsh', 'PSP Handscomb', 'JA Leaning', 'TT Bresnan', 'MJ Waite', 'AU Rashid', 'Azeem Rafiq', 'SA Patterson']",22.9175,121.315,56.295,5.175000000000001,11,163.5,2.12,2
1068306,Nottinghamshire,1,158,0,121,20.166666666666668,7.8347107438016526,2,15,4,19,Edgbaston,Birmingham,2017-07-08,Warwickshire,Warwickshire,['JS Patel'],"['Nottinghamshire', 'Warwickshire']","['MJ Lumb', 'AD Hales', 'MH Wessels', 'SR Patel', 'DT Christian', 'SJ Mullaney', 'TJ Moores', 'L Wood', 'IS Sodhi', 'LJ Fletcher', 'HF Gurney']",14.106666666666667,98.37333333333333,34.39,5.375,11,153.0,8.72,6
1068306,Warwickshire,2,159,0,123,20.5,7.7560975609756095,7,16,1,17,Edgbaston,Birmingham,2017-07-08,Nottinghamshire,Warwickshire,['JS Patel'],"['Nottinghamshire', 'Warwickshire']","['SR Hain', 'IR Bell', 'WTS Porterfield', 'GD Elliott', 'R Clarke', 'C de Grandhomme', 'TR Ambrose', 'A Javid', 'JS Patel', 'WB Rankin', 'OJ Hannon-Dalby']",9.64,94.175,41.0,4.76,11,153.0,8.72,6
1068307,Durham,1,161,0,125,20.833333333333332,7.728000000000001,16,10,5,15,Riverside Ground,Chester-le-Street,2017-07-09,Northamptonshire,Northamptonshire,['BM Duckett'],"['Durham', 'Northamptonshire']","['AJ Hickey', 'G Clark', 'MJ Richardson', 'JTA Burnham', 'PD Collingwood', 'P Coughlin', 'SW Poynter', 'RD Pringle', 'U Arshad', 'WJ Weighell', 'C Rushworth']",,,,,11,164.33,17.87,6
1068307,Northamptonshire,2,162,0,122,20.333333333333332,7.967213114754099,8,17,2,19,Riverside Ground,Chester-le-Street,2017-07-09,Durham,Northamptonshire,['BM Duckett'],"['Durham', 'Northamptonshire']","['BM Duckett', 'AM Rossington', 'JJ Cobb', 'AG Wakely', 'RI Keogh', 'SP Crook', 'RK Kleinveldt', 'GG White', 'BW Sanderson', 'T Shamsi', 'RJ Gleeson']",21.29,97.83,35.98,5.53,11,164.33,17.87,6
1068308,Glamorgan,1,198,0,121,20.166666666666668,9.818181818181818,5,15,11,26,Arundel Castle Cricket Club Ground,Unknown,2017-07-09,Sussex,Glamorgan,['CA Ingram'],"['Glamorgan', 'Sussex']","['DL Lloyd', 'AHT Donald', 'CA Ingram', 'JA Rudolph', 'CB Cooke', 'KS Carlson', 'GG Wagg', 'AG Salter', 'M de Lange', 'T van der Gugten', 'MG Hogan']",25.0,120.0,30.0,7.0,11,189.0,12.73,2
1068308,Sussex,2,180,0,124,20.666666666666668,8.709677419354838,17,9,8,17,Arundel Castle Cricket Club Ground,Unknown,2017-07-09,Glamorgan,Glamorgan,['CA Ingram'],"['Glamorgan', 'Sussex']","['CD Nash', 'LJ Wright', 'S van Zyl', 'LRPL Taylor', 'BC Brown', 'LJ Evans', 'JC Archer', 'CJ Jordan', 'D Wiese', 'WAT Beer', 'DR Briggs']",17.6175,137.85750000000002,32.66,5.5725,11,189.0,12.73,2
1068309,Surrey,1,181,0,124,20.666666666666668,8.758064516129032,13,17,6,23,Kennington Oval,London,2017-07-09,Somerset,Surrey,['TK Curran'],"['Surrey', 'Somerset']","['AJ Finch', 'JJ Roy', 'MD Stoneman', 'RJ Burns', 'DP Sibley', 'SM Curran', 'OJ Pope', 'TK Curran', 'SG Borthwick', 'JW Dernbach', 'R Rampaul']",20.6825,135.32,50.449999999999996,5.756666666666668,11,192.5,15.7,4
1068309,Somerset,2,177,0,126,21.0,8.428571428571429,26,11,8,19,Kennington Oval,London,2017-07-09,Surrey,Surrey,['TK Curran'],"['Surrey', 'Somerset']","['SM Davies', 'J Allenby', 'JC Hildreth', 'PD Trego', 'AJ Hose', 'RE van der Merwe', 'CJ Anderson', 'L Gregory', 'C Overton', 'JH Davey', 'MTC Waller']",11.5,82.89,38.57666666666667,5.1033333333333335,11,192.5,15.7,4
1068310,Lancashire,1,173,0,124,20.666666666666668,8.370967741935484,8,14,5,19,Aigburth,Liverpool,2017-07-09,Leicestershire,Leicestershire,['CN Ackermann'],"['Lancashire', 'Leicestershire']","['KR Brown', 'LS Livingstone', 'AM Lilley', 'SJ Croft', 'JC Buttler', 'DJ Vilas', 'J Clark', 'DJ Lamb', 'TE Bailey', 'SD Parry', 'KM Jarvis']",28.475,146.065,24.16,5.8,11,175.5,3.54,2
1068310,Leicestershire,2,178,0,125,20.833333333333332,8.544,11,19,5,24,Aigburth,Liverpool,2017-07-09,Lancashire,Leicestershire,['CN Ackermann'],"['Lancashire', 'Leicestershire']","['L Ronchi', 'CS Delport', 'MJ Cosgrove', 'CN Ackermann', 'EJH Eckersley', 'LJ Hill', 'TJ Wells', 'MW Pillans', 'CF Parkinson', 'CJ McKay', 'GT Griffiths']",16.36,95.08500000000001,33.4,6.199999999999999,11,175.5,3.54,2
1068311,Essex,1,166,0,122,20.333333333333332,8.163934426229508,5,14,8,22,The Kent County Cricket Ground,Beckenham,2017-07-09,Kent,Kent,['DJ Bell-Drummond'],"['Essex', 'Kent']","['Tamim Iqbal', 'V Chopra', 'T Westley', 'RS Bopara', 'RN ten Doeschate', 'Ashar Zaidi', 'JS Foster', 'PI Walter', 'SR Harmer', 'Mohammad Amir', 'JA Porter']",24.08,116.96,,13.0,11,167.5,2.12,2
1068311,Kent,2,169,0,111,18.5,9.135135135135135,0,14,8,22,The Kent County Cricket Ground,Beckenham,2017-07-09,Essex,Kent,['DJ Bell-Drummond'],"['Essex', 'Kent']","['DJ Bell-Drummond', 'JL Denly', 'SA Northeast', 'SW Billings', 'JDS Neesham', 'AJ Blake', 'DI Stevens', 'MT Coles', 'AJ Ball', 'AF Milne', 'JC Tredwell']",20.565,123.2375,35.75,5.6899999999999995,11,167.5,2.12,2
1068313,Hampshire,1,188,0,122,20.333333333333332,9.245901639344263,8,21,7,28,County Ground,Hove,2017-07-12,Sussex,Hampshire,['KJ Abbott'],"['Hampshire', 'Sussex']","['JM Vince', 'RR Rossouw', 'MA Carberry', 'Shahid Afridi', 'GJ Bailey', 'SM Ervine', 'LD McManus', 'GK Berg', 'KJ Abbott', 'MS Crane', 'RJW Topley']",18.61,116.61,33.49,5.505999999999999,11,183.0,21.05,12
1068313,Sussex,2,169,0,121,20.166666666666668,8.380165289256198,2,7,11,18,County Ground,Hove,2017-07-12,Hampshire,Hampshire,['KJ Abbott'],"['Hampshire', 'Sussex']","['CD Nash', 'LJ Wright', 'BC Brown', 'LRPL Taylor', 'LJ Evans', 'D Wiese', 'JC Archer', 'CJ Jordan', 'WAT Beer', 'DR Briggs', 'GHS Garton']",17.6175,137.85750000000002,32.66,5.5725,11,183.0,21.05,12
1068314,Essex,1,170,0,124,20.666666666666668,8.225806451612902,8,15,4,19,County Ground,Chelmsford,2017-07-13,Somerset,Essex,['RN ten Doeschate'],"['Essex', 'Somerset']","['DW Lawrence', 'V Chopra', 'T Westley', 'RS Bopara', 'RN ten Doeschate', 'Ashar Zaidi', 'JS Foster', 'PI Walter', 'SR Harmer', 'Mohammad Amir', 'JA Porter']",,,,,11,183.0,21.05,12
1068314,Somerset,2,148,0,124,20.666666666666668,7.161290322580645,10,13,4,17,County Ground,Chelmsford,2017-07-13,Essex,Essex,['RN ten Doeschate'],"['Essex', 'Somerset']","['JG Myburgh', 'J Allenby', 'PD Trego', 'SM Davies', 'JC Hildreth', 'AJ Hose', 'RE van der Merwe', 'L Gregory', 'C Overton', 'TD Groenewald', 'MTC Waller']",22.0,115.78,43.255,5.195,11,183.0,21.05,12
1068315,Surrey,1,158,0,127,21.166666666666668,7.464566929133857,10,12,4,16,Lord's,London,2017-07-13,Middlesex,Middlesex,['TG Helm'],"['Surrey', 'Middlesex']","['DP Sibley', 'AJ Finch', 'KC Sangakkara', 'BT Foakes', 'OJ Pope', 'SM Curran', 'TK Curran', 'SG Borthwick', 'GJ Batty', 'R Rampaul', 'JW Dernbach']",19.526666666666667,134.55666666666667,50.449999999999996,5.756666666666668,11,159.5,2.12,2
1068315,Middlesex,2,161,0,116,19.333333333333332,8.327586206896552,12,16,4,20,Lord's,London,2017-07-13,Surrey,Middlesex,['TG Helm'],"['Surrey', 'Middlesex']","['PR Stirling', 'DJ Malan', 'BB McCullum', 'EJG Morgan', 'JEC Franklin', 'TG Southee', 'RF Higgins', 'JA Simpson', 'NA Sowter', 'TG Helm', 'ST Finn']",26.735000000000003,136.5575,31.873333333333335,5.666666666666667,11,159.5,2.12,2
1068316,Kent,1,152,0,121,20.166666666666668,7.537190082644628,3,13,3,16,College Ground,Cheltenham,2017-07-13,Gloucestershire,Gloucestershire,['BAC Howell'],"['Kent', 'Gloucestershire']","['DJ Bell-Drummond', 'JL Denly', 'SA Northeast', 'SW Billings', 'JDS Neesham', 'AJ Blake', 'DI Stevens', 'MT Coles', 'AF Milne', 'JC Tredwell', 'Imran Qayyum']",17.42,129.83666666666667,35.75,5.6899999999999995,11,165.6,15.06,5
1068316,Gloucestershire,2,156,0,116,19.333333333333332,8.068965517241379,10,15,4,19,College Ground,Cheltenham,2017-07-13,Kent,Gloucestershire,['BAC Howell'],"['Kent', 'Gloucestershire']","['M Klinger', 'P Mustard', 'IA Cockbain', 'CT Bancroft', 'BAC Howell', 'JMR Taylor', 'K Noema-Barnett', 'TMJ Smith', 'MD Taylor', 'DA Payne', 'CJ Liddle']",26.15,122.37,,5.0,11,165.6,15.06,5
1068317,Hampshire,1,189,0,122,20.333333333333332,9.295081967213115,5,17,7,24,The Rose Bowl,Southampton,2017-07-14,Middlesex,Hampshire,['MA Carberry'],"['Hampshire', 'Middlesex']","['JM Vince', 'RR Rossouw', 'MA Carberry', 'GJ Bailey', 'LD McManus', 'Shahid Afridi', 'GK Berg', 'SM Ervine', 'KJ Abbott', 'MS Crane', 'RJW Topley']",18.61,116.61,33.49,5.505999999999999,11,158.5,21.95,4
